order_id,date,customer_id,region,channel,category,quantity,unit_price,discount_pct,revenue,cogs,gross_profit,is_demo_data
ORD-11888,2025-09-23,CUST-224,APAC,Direct Sales,Cloud Services,1,457.39,5.0,457.39,172.89,284.5,True
ORD-11889,2025-09-19,CUST-261,LATAM,Inside Sales,Enterprise Software,3,2132.48,0.0,6397.44,1727.31,4670.13,True
ORD-11890,2025-09-12,CUST-179,EMEA,Inside Sales,Enterprise Software,1,4939.2,0.0,4939.2,1333.58,3605.62,True
ORD-11891,2025-09-15,CUST-272,APAC,Inside Sales,Enterprise Software,2,3798.53,0.0,7597.06,2051.21,5545.85,True
ORD-11892,2025-09-07,CUST-336,EMEA,Direct Sales,Cloud Services,1,1863.98,0.0,1863.98,704.58,1159.4,True
ORD-11893,2025-09-05,CUST-175,APAC,Direct Sales,Cloud Services,3,1431.31,0.0,4293.93,1623.11,2670.82,True
ORD-11894,2025-09-12,CUST-119,North America,Inside Sales,Cloud Services,5,1842.3,0.0,9211.5,3481.95,5729.55,True
ORD-11895,2025-09-14,CUST-297,North America,Digital Self-Service,Professional Consulting,3,6840.82,0.0,20522.46,12190.34,8332.12,True
ORD-11896,2025-09-12,CUST-282,North America,Direct Sales,Professional Consulting,1,5501.42,0.0,5501.42,3267.84,2233.58,True
ORD-11897,2025-09-06,CUST-106,North America,Digital Self-Service,Enterprise Software,2,4919.43,10.0,9838.86,2656.49,7182.37,True
ORD-11898,2025-09-15,CUST-262,EMEA,Inside Sales,Enterprise Software,2,3195.67,5.0,6391.34,1725.66,4665.68,True
ORD-11899,2025-09-10,CUST-122,North America,Digital Self-Service,Cloud Services,1,1874.3,5.0,1874.3,708.49,1165.81,True
ORD-11900,2025-09-18,CUST-130,North America,Direct Sales,Hardware & Peripherals,3,1101.95,5.0,3305.85,2570.63,735.22,True
ORD-11901,2025-09-23,CUST-242,North America,Direct Sales,Enterprise Software,1,3707.48,25.0,3707.48,1001.02,2706.46,True
ORD-11902,2025-09-23,CUST-159,North America,Digital Self-Service,Enterprise Software,2,2770.37,0.0,5540.74,1496.0,4044.74,True
ORD-11903,2025-09-24,CUST-103,North America,Digital Self-Service,Enterprise Software,1,2613.06,5.0,2613.06,705.53,1907.53,True
ORD-11904,2025-09-02,CUST-162,APAC,Partner / Reseller,Enterprise Software,1,4283.55,0.0,4283.55,1156.56,3126.99,True
ORD-11905,2025-09-17,CUST-241,EMEA,Direct Sales,Cloud Services,1,849.66,0.0,849.66,321.17,528.49,True
ORD-11906,2025-09-06,CUST-222,EMEA,Direct Sales,Professional Consulting,2,2872.42,5.0,5744.84,3412.43,2332.41,True
ORD-11907,2025-09-09,CUST-340,North America,Digital Self-Service,Cloud Services,2,1268.37,5.0,2536.74,958.89,1577.85,True
ORD-11908,2025-09-26,CUST-107,North America,Digital Self-Service,Cloud Services,2,2228.4,0.0,4456.8,1684.67,2772.13,True
ORD-11909,2025-09-21,CUST-222,EMEA,Inside Sales,Professional Consulting,3,3348.33,5.0,10044.99,5966.72,4078.27,True
ORD-11910,2025-09-26,CUST-227,APAC,Inside Sales,Cloud Services,1,906.82,5.0,906.82,342.78,564.04,True
ORD-11911,2025-09-15,CUST-137,APAC,Direct Sales,Enterprise Software,3,1522.4,0.0,4567.2,1233.14,3334.06,True
ORD-11912,2025-09-14,CUST-187,North America,Digital Self-Service,Enterprise Software,10,3670.63,15.0,36706.3,9910.7,26795.6,True
ORD-11913,2025-09-29,CUST-323,APAC,Partner / Reseller,Hardware & Peripherals,1,687.01,5.0,687.01,534.22,152.79,True
ORD-11914,2025-09-04,CUST-257,EMEA,Digital Self-Service,Cloud Services,1,2447.98,5.0,2447.98,925.34,1522.64,True
ORD-11915,2025-10-01,CUST-180,LATAM,Digital Self-Service,Enterprise Software,1,2298.0,15.0,2298.0,620.46,1677.54,True
ORD-11916,2025-09-20,CUST-185,EMEA,Inside Sales,Enterprise Software,1,4894.89,0.0,4894.89,1321.62,3573.27,True
ORD-11917,2025-09-21,CUST-327,APAC,Digital Self-Service,Cloud Services,2,1784.13,0.0,3568.26,1348.8,2219.46,True
ORD-11918,2025-09-23,CUST-304,EMEA,Partner / Reseller,Enterprise Software,1,3262.55,0.0,3262.55,880.89,2381.66,True
ORD-11919,2025-09-25,CUST-302,EMEA,Digital Self-Service,Professional Consulting,1,5831.57,0.0,5831.57,3463.95,2367.62,True
ORD-11920,2025-09-22,CUST-283,North America,Inside Sales,Professional Consulting,1,4249.99,5.0,4249.99,2524.49,1725.5,True
ORD-11921,2025-09-06,CUST-196,APAC,Inside Sales,Enterprise Software,1,1473.79,0.0,1473.79,397.92,1075.87,True
ORD-11922,2025-09-08,CUST-339,LATAM,Digital Self-Service,Professional Consulting,1,3528.87,5.0,3528.87,2096.15,1432.72,True
ORD-11923,2025-09-15,CUST-225,EMEA,Inside Sales,Enterprise Software,1,1393.77,5.0,1393.77,376.32,1017.45,True
ORD-11924,2025-09-12,CUST-305,LATAM,Direct Sales,Enterprise Software,1,1888.2,10.0,1888.2,509.81,1378.39,True
ORD-11925,2025-09-10,CUST-124,LATAM,Inside Sales,Enterprise Software,1,3233.85,0.0,3233.85,873.14,2360.71,True
ORD-11926,2025-09-30,CUST-350,EMEA,Digital Self-Service,Cloud Services,1,525.75,0.0,525.75,198.73,327.02,True
ORD-11927,2025-09-09,CUST-168,LATAM,Digital Self-Service,Enterprise Software,2,3549.59,10.0,7099.18,1916.78,5182.4,True
ORD-11928,2025-09-06,CUST-143,APAC,Inside Sales,Enterprise Software,2,3419.66,0.0,6839.32,1846.62,4992.7,True
ORD-11929,2025-09-21,CUST-257,LATAM,Digital Self-Service,Enterprise Software,2,1809.5,10.0,3619.0,977.13,2641.87,True
ORD-11930,2025-09-05,CUST-217,EMEA,Partner / Reseller,Enterprise Software,1,4412.45,15.0,4412.45,1191.36,3221.09,True
ORD-11931,2025-09-10,CUST-248,APAC,Inside Sales,Enterprise Software,1,2107.33,5.0,2107.33,568.98,1538.35,True
ORD-11932,2025-09-09,CUST-213,North America,Inside Sales,Enterprise Software,2,1511.59,15.0,3023.18,816.26,2206.92,True
ORD-11933,2025-09-26,CUST-325,EMEA,Inside Sales,Enterprise Software,1,3256.81,10.0,3256.81,879.34,2377.47,True
ORD-11934,2025-09-18,CUST-199,APAC,Partner / Reseller,Enterprise Software,1,1278.72,0.0,1278.72,345.25,933.47,True
ORD-11935,2025-09-24,CUST-143,APAC,Partner / Reseller,Enterprise Software,2,4380.37,0.0,8760.74,2365.4,6395.34,True
ORD-11936,2025-09-13,CUST-159,North America,Inside Sales,Cloud Services,1,922.41,25.0,922.41,348.67,573.74,True
ORD-11937,2025-09-23,CUST-215,EMEA,Direct Sales,Hardware & Peripherals,2,406.28,0.0,812.56,631.85,180.71,True
ORD-11938,2025-09-13,CUST-214,APAC,Direct Sales,Enterprise Software,1,1277.88,5.0,1277.88,345.03,932.85,True
ORD-11939,2025-09-13,CUST-222,North America,Partner / Reseller,Enterprise Software,10,2593.06,15.0,25930.6,7001.26,18929.34,True
ORD-11940,2025-10-22,CUST-109,LATAM,Digital Self-Service,Cloud Services,1,1514.97,0.0,1514.97,572.66,942.31,True
ORD-11941,2025-10-09,CUST-278,EMEA,Digital Self-Service,Enterprise Software,1,4680.23,0.0,4680.23,1263.66,3416.57,True
ORD-11942,2025-10-31,CUST-211,North America,Partner / Reseller,Enterprise Software,1,1766.31,0.0,1766.31,476.9,1289.41,True
ORD-11943,2025-10-11,CUST-258,North America,Partner / Reseller,Enterprise Software,3,1453.76,0.0,4361.28,1177.55,3183.73,True
ORD-11944,2025-10-17,CUST-306,LATAM,Direct Sales,Hardware & Peripherals,1,1089.67,0.0,1089.67,847.33,242.34,True
ORD-11945,2025-10-05,CUST-299,EMEA,Digital Self-Service,Enterprise Software,1,4175.95,10.0,4175.95,1127.51,3048.44,True
ORD-11946,2025-10-06,CUST-183,APAC,Digital Self-Service,Cloud Services,2,792.29,5.0,1584.58,598.97,985.61,True
ORD-11947,2025-10-02,CUST-142,North America,Partner / Reseller,Cloud Services,1,2279.16,10.0,2279.16,861.52,1417.64,True
ORD-11948,2025-10-09,CUST-171,EMEA,Inside Sales,Professional Consulting,2,7005.68,0.0,14011.36,8322.75,5688.61,True
ORD-11949,2025-10-05,CUST-110,North America,Inside Sales,Professional Consulting,2,2972.52,0.0,5945.04,3531.35,2413.69,True
ORD-11950,2025-10-11,CUST-201,EMEA,Inside Sales,Cloud Services,2,2077.56,15.0,4155.12,1570.64,2584.48,True
ORD-11951,2025-10-16,CUST-255,EMEA,Inside Sales,Hardware & Peripherals,1,1140.45,10.0,1140.45,886.81,253.64,True
ORD-11952,2025-10-18,CUST-132,APAC,Partner / Reseller,Hardware & Peripherals,3,325.24,0.0,975.72,758.72,217.0,True
ORD-11953,2025-10-13,CUST-197,North America,Digital Self-Service,Professional Consulting,3,2693.22,0.0,8079.66,4799.32,3280.34,True
ORD-11954,2025-10-17,CUST-263,APAC,Inside Sales,Enterprise Software,1,1260.96,15.0,1260.96,340.46,920.5,True
ORD-11955,2025-10-27,CUST-201,North America,Direct Sales,Professional Consulting,2,2839.07,15.0,5678.14,3372.82,2305.32,True
ORD-11956,2025-10-30,CUST-219,North America,Partner / Reseller,Cloud Services,1,1422.23,5.0,1422.23,537.6,884.63,True
ORD-11957,2025-10-15,CUST-263,LATAM,Digital Self-Service,Hardware & Peripherals,1,407.63,0.0,407.63,316.97,90.66,True
ORD-11958,2025-10-13,CUST-210,North America,Digital Self-Service,Cloud Services,2,1211.77,0.0,2423.54,916.1,1507.44,True
ORD-11959,2025-10-18,CUST-316,EMEA,Digital Self-Service,Cloud Services,10,485.1,0.0,4851.0,1833.68,3017.32,True
ORD-11960,2025-10-11,CUST-137,APAC,Digital Self-Service,Hardware & Peripherals,10,324.24,0.0,3242.4,2521.29,721.11,True
ORD-11961,2025-10-18,CUST-203,North America,Inside Sales,Enterprise Software,1,3180.15,0.0,3180.15,858.64,2321.51,True
ORD-11962,2025-10-12,CUST-131,APAC,Inside Sales,Enterprise Software,1,1393.48,5.0,1393.48,376.24,1017.24,True
ORD-11963,2025-10-18,CUST-244,EMEA,Partner / Reseller,Enterprise Software,2,4161.37,15.0,8322.74,2247.14,6075.6,True
ORD-11964,2025-10-14,CUST-262,North America,Partner / Reseller,Enterprise Software,2,3914.23,10.0,7828.46,2113.68,5714.78,True
ORD-11965,2025-10-08,CUST-110,North America,Direct Sales,Enterprise Software,1,2658.78,25.0,2658.78,717.87,1940.91,True
ORD-11966,2025-10-08,CUST-326,North America,Digital Self-Service,Cloud Services,2,806.69,25.0,1613.38,609.86,1003.52,True
ORD-11967,2025-10-08,CUST-167,EMEA,Direct Sales,Enterprise Software,3,1451.67,0.0,4355.01,1175.85,3179.16,True
ORD-11968,2025-10-31,CUST-120,EMEA,Digital Self-Service,Hardware & Peripherals,1,1121.06,5.0,1121.06,871.74,249.32,True
ORD-11969,2025-10-13,CUST-242,EMEA,Digital Self-Service,Professional Consulting,1,7734.01,5.0,7734.01,4594.0,3140.01,True
ORD-11970,2025-10-12,CUST-250,EMEA,Digital Self-Service,Cloud Services,3,1802.28,10.0,5406.84,2043.79,3363.05,True
ORD-11971,2025-10-26,CUST-223,North America,Digital Self-Service,Hardware & Peripherals,1,387.51,5.0,387.51,301.33,86.18,True
ORD-11972,2025-10-25,CUST-305,APAC,Direct Sales,Hardware & Peripherals,2,203.85,10.0,407.7,317.03,90.67,True
ORD-11973,2025-10-19,CUST-163,EMEA,Partner / Reseller,Enterprise Software,3,4177.21,15.0,12531.63,3383.54,9148.09,True
ORD-11974,2025-10-24,CUST-207,EMEA,Digital Self-Service,Cloud Services,2,1162.29,0.0,2324.58,878.69,1445.89,True
ORD-11975,2025-10-07,CUST-298,North America,Direct Sales,Cloud Services,2,2391.83,5.0,4783.66,1808.22,2975.44,True
ORD-11976,2025-10-28,CUST-185,LATAM,Direct Sales,Cloud Services,10,1269.87,0.0,12698.7,4800.11,7898.59,True
ORD-11977,2025-10-17,CUST-250,North America,Inside Sales,Professional Consulting,5,4951.16,10.0,24755.8,14704.95,10050.85,True
ORD-11978,2025-10-11,CUST-253,North America,Inside Sales,Enterprise Software,1,4257.21,15.0,4257.21,1149.45,3107.76,True
ORD-11979,2025-10-05,CUST-238,North America,Direct Sales,Enterprise Software,1,4225.54,15.0,4225.54,1140.9,3084.64,True
ORD-11980,2025-10-27,CUST-100,EMEA,Direct Sales,Professional Consulting,10,5887.82,0.0,58878.2,34973.65,23904.55,True
ORD-11981,2025-10-28,CUST-191,EMEA,Direct Sales,Enterprise Software,3,3805.51,0.0,11416.53,3082.46,8334.07,True
ORD-11982,2025-10-30,CUST-121,LATAM,Direct Sales,Enterprise Software,10,1579.89,10.0,15798.9,4265.7,11533.2,True
ORD-11983,2025-10-08,CUST-225,North America,Digital Self-Service,Professional Consulting,3,7382.34,5.0,22147.02,13155.33,8991.69,True
ORD-11984,2025-10-18,CUST-218,EMEA,Digital Self-Service,Enterprise Software,1,3528.4,0.0,3528.4,952.67,2575.73,True
ORD-11985,2025-10-26,CUST-276,North America,Inside Sales,Cloud Services,2,601.85,15.0,1203.7,455.0,748.7,True
ORD-11986,2025-10-23,CUST-343,EMEA,Digital Self-Service,Enterprise Software,1,2996.11,5.0,2996.11,808.95,2187.16,True
ORD-11987,2025-10-28,CUST-316,North America,Digital Self-Service,Cloud Services,1,2094.63,0.0,2094.63,791.77,1302.86,True
ORD-11988,2025-10-16,CUST-250,APAC,Partner / Reseller,Enterprise Software,1,1789.83,0.0,1789.83,483.25,1306.58,True
ORD-11989,2025-10-16,CUST-185,EMEA,Partner / Reseller,Enterprise Software,1,3946.52,10.0,3946.52,1065.56,2880.96,True
ORD-11990,2025-10-15,CUST-271,EMEA,Digital Self-Service,Cloud Services,2,2352.73,15.0,4705.46,1778.66,2926.8,True
ORD-11991,2025-10-08,CUST-200,North America,Direct Sales,Hardware & Peripherals,1,838.99,0.0,838.99,652.4,186.59,True
ORD-11992,2025-10-28,CUST-227,EMEA,Inside Sales,Professional Consulting,1,3513.09,10.0,3513.09,2086.78,1426.31,True
ORD-11993,2025-10-29,CUST-347,EMEA,Digital Self-Service,Enterprise Software,1,1705.03,25.0,1705.03,460.36,1244.67,True
ORD-11994,2025-10-26,CUST-300,North America,Digital Self-Service,Cloud Services,1,1869.7,5.0,1869.7,706.75,1162.95,True
ORD-11995,2025-10-17,CUST-135,North America,Inside Sales,Professional Consulting,1,4007.34,25.0,4007.34,2380.36,1626.98,True
ORD-11996,2025-10-31,CUST-102,EMEA,Digital Self-Service,Enterprise Software,1,1885.95,10.0,1885.95,509.21,1376.74,True
ORD-11997,2025-10-13,CUST-348,EMEA,Partner / Reseller,Enterprise Software,2,1597.47,0.0,3194.94,862.63,2332.31,True
ORD-11998,2025-10-23,CUST-235,North America,Partner / Reseller,Cloud Services,1,1946.75,5.0,1946.75,735.87,1210.88,True
ORD-11999,2025-10-25,CUST-240,North America,Inside Sales,Professional Consulting,2,4729.72,0.0,9459.44,5618.91,3840.53,True
ORD-12000,2025-10-12,CUST-116,EMEA,Inside Sales,Enterprise Software,5,3439.42,15.0,17197.1,4643.22,12553.88,True
ORD-12001,2025-10-31,CUST-313,EMEA,Inside Sales,Hardware & Peripherals,5,750.49,0.0,3752.45,2917.91,834.54,True
ORD-12002,2025-10-30,CUST-331,EMEA,Inside Sales,Cloud Services,1,481.29,0.0,481.29,181.93,299.36,True
ORD-12003,2025-10-18,CUST-161,North America,Inside Sales,Enterprise Software,3,2042.84,0.0,6128.52,1654.7,4473.82,True
ORD-12004,2025-10-04,CUST-239,LATAM,Direct Sales,Professional Consulting,3,3641.81,5.0,10925.43,6489.71,4435.72,True
ORD-12005,2025-10-25,CUST-253,EMEA,Inside Sales,Professional Consulting,1,5840.12,25.0,5840.12,3469.03,2371.09,True
ORD-12006,2025-10-08,CUST-318,North America,Inside Sales,Cloud Services,2,1559.95,5.0,3119.9,1179.32,1940.58,True
ORD-12007,2025-10-12,CUST-209,North America,Partner / Reseller,Enterprise Software,1,3693.19,15.0,3693.19,997.16,2696.03,True
ORD-12008,2025-10-02,CUST-143,EMEA,Digital Self-Service,Enterprise Software,2,4738.11,5.0,9476.22,2558.58,6917.64,True
ORD-12009,2025-10-30,CUST-295,LATAM,Digital Self-Service,Cloud Services,1,1931.24,25.0,1931.24,730.01,1201.23,True
ORD-12010,2025-10-24,CUST-323,North America,Direct Sales,Cloud Services,10,544.04,25.0,5440.4,2056.47,3383.93,True
ORD-12011,2025-10-04,CUST-347,North America,Inside Sales,Professional Consulting,5,6766.56,0.0,33832.8,20096.68,13736.12,True
ORD-12012,2025-10-18,CUST-131,EMEA,Digital Self-Service,Professional Consulting,1,6677.23,10.0,6677.23,3966.27,2710.96,True
ORD-12013,2025-10-13,CUST-148,EMEA,Digital Self-Service,Professional Consulting,1,4119.44,10.0,4119.44,2446.95,1672.49,True
ORD-12014,2025-10-31,CUST-122,LATAM,Partner / Reseller,Hardware & Peripherals,2,994.59,0.0,1989.18,1546.79,442.39,True
ORD-12015,2025-10-07,CUST-336,APAC,Digital Self-Service,Cloud Services,1,1848.01,0.0,1848.01,698.55,1149.46,True
ORD-12016,2025-10-29,CUST-231,APAC,Inside Sales,Enterprise Software,1,4075.67,0.0,4075.67,1100.43,2975.24,True
ORD-12017,2025-10-08,CUST-278,North America,Partner / Reseller,Cloud Services,2,1415.19,10.0,2830.38,1069.88,1760.5,True
ORD-12018,2025-10-31,CUST-199,North America,Digital Self-Service,Hardware & Peripherals,2,669.09,0.0,1338.18,1040.57,297.61,True
ORD-12019,2025-10-03,CUST-104,LATAM,Digital Self-Service,Enterprise Software,2,1914.71,5.0,3829.42,1033.94,2795.48,True
ORD-12020,2025-10-15,CUST-218,North America,Direct Sales,Professional Consulting,1,2044.63,5.0,2044.63,1214.51,830.12,True
ORD-12021,2025-10-19,CUST-241,LATAM,Digital Self-Service,Professional Consulting,1,5557.31,0.0,5557.31,3301.04,2256.27,True
ORD-12022,2025-10-27,CUST-179,EMEA,Inside Sales,Enterprise Software,1,4373.86,0.0,4373.86,1180.94,3192.92,True
ORD-12023,2025-10-29,CUST-135,EMEA,Inside Sales,Enterprise Software,2,4768.38,25.0,9536.76,2574.93,6961.83,True
ORD-12024,2025-10-10,CUST-235,North America,Inside Sales,Enterprise Software,1,2765.71,0.0,2765.71,746.74,2018.97,True
ORD-12025,2025-10-11,CUST-147,EMEA,Partner / Reseller,Cloud Services,1,454.91,15.0,454.91,171.96,282.95,True
ORD-12026,2025-10-21,CUST-349,North America,Digital Self-Service,Cloud Services,1,610.26,0.0,610.26,230.68,379.58,True
ORD-12027,2025-10-05,CUST-159,North America,Digital Self-Service,Enterprise Software,3,2006.78,10.0,6020.34,1625.49,4394.85,True
ORD-12028,2025-10-19,CUST-282,EMEA,Digital Self-Service,Professional Consulting,1,7477.84,15.0,7477.84,4441.84,3036.0,True
ORD-12029,2025-10-23,CUST-110,North America,Inside Sales,Enterprise Software,2,4602.24,0.0,9204.48,2485.21,6719.27,True
ORD-12030,2025-10-12,CUST-342,LATAM,Direct Sales,Enterprise Software,1,1397.8,0.0,1397.8,377.41,1020.39,True
ORD-12031,2025-10-17,CUST-127,North America,Partner / Reseller,Enterprise Software,1,4276.1,0.0,4276.1,1154.55,3121.55,True
ORD-12032,2025-10-07,CUST-126,EMEA,Direct Sales,Enterprise Software,2,4689.02,5.0,9378.04,2532.07,6845.97,True
ORD-12033,2025-10-25,CUST-321,EMEA,Partner / Reseller,Professional Consulting,5,3016.22,25.0,15081.1,8958.17,6122.93,True
ORD-12034,2025-10-02,CUST-286,APAC,Partner / Reseller,Cloud Services,2,2237.65,5.0,4475.3,1691.66,2783.64,True
ORD-12035,2025-10-09,CUST-149,APAC,Digital Self-Service,Enterprise Software,2,2001.83,0.0,4003.66,1080.99,2922.67,True
ORD-12036,2025-10-14,CUST-168,North America,Direct Sales,Hardware & Peripherals,2,582.12,10.0,1164.24,905.31,258.93,True
ORD-12037,2025-10-10,CUST-203,EMEA,Digital Self-Service,Cloud Services,10,1445.12,5.0,14451.2,5462.55,8988.65,True
ORD-12038,2025-10-20,CUST-271,North America,Direct Sales,Enterprise Software,1,3635.12,0.0,3635.12,981.48,2653.64,True
ORD-12039,2025-10-09,CUST-134,LATAM,Digital Self-Service,Professional Consulting,2,6387.51,25.0,12775.02,7588.36,5186.66,True
ORD-12040,2025-10-20,CUST-278,North America,Direct Sales,Enterprise Software,1,1998.78,0.0,1998.78,539.67,1459.11,True
ORD-12041,2025-10-16,CUST-322,North America,Inside Sales,Enterprise Software,2,3952.39,0.0,7904.78,2134.29,5770.49,True
ORD-12042,2025-10-18,CUST-262,North America,Inside Sales,Cloud Services,1,1331.16,0.0,1331.16,503.18,827.98,True
ORD-12043,2025-10-29,CUST-225,LATAM,Inside Sales,Cloud Services,1,2388.21,0.0,2388.21,902.74,1485.47,True
ORD-12044,2025-10-02,CUST-313,North America,Inside Sales,Cloud Services,2,733.07,5.0,1466.14,554.2,911.94,True
ORD-12045,2025-11-08,CUST-171,North America,Direct Sales,Cloud Services,1,2250.74,5.0,2250.74,850.78,1399.96,True
ORD-12046,2025-11-26,CUST-264,North America,Partner / Reseller,Cloud Services,1,1631.62,5.0,1631.62,616.75,1014.87,True
ORD-12047,2025-11-10,CUST-222,North America,Partner / Reseller,Professional Consulting,1,7781.05,0.0,7781.05,4621.94,3159.11,True
ORD-12048,2025-11-09,CUST-241,EMEA,Partner / Reseller,Cloud Services,10,1207.62,0.0,12076.2,4564.8,7511.4,True
ORD-12049,2025-11-25,CUST-320,EMEA,Digital Self-Service,Enterprise Software,1,2168.28,10.0,2168.28,585.44,1582.84,True
ORD-12050,2025-11-02,CUST-330,North America,Partner / Reseller,Enterprise Software,1,4837.19,10.0,4837.19,1306.04,3531.15,True
ORD-12051,2025-11-23,CUST-336,EMEA,Partner / Reseller,Hardware & Peripherals,2,1048.64,5.0,2097.28,1630.84,466.44,True
ORD-12052,2025-11-18,CUST-276,APAC,Inside Sales,Enterprise Software,1,4842.76,5.0,4842.76,1307.55,3535.21,True
ORD-12053,2025-11-02,CUST-284,APAC,Digital Self-Service,Cloud Services,2,793.48,5.0,1586.96,599.87,987.09,True
ORD-12054,2025-11-10,CUST-345,EMEA,Digital Self-Service,Cloud Services,2,1720.58,0.0,3441.16,1300.76,2140.4,True
ORD-12055,2025-11-17,CUST-319,North America,Inside Sales,Cloud Services,1,2269.54,10.0,2269.54,857.89,1411.65,True
ORD-12056,2025-11-19,CUST-104,EMEA,Direct Sales,Enterprise Software,5,2064.8,5.0,10324.0,2787.48,7536.52,True
ORD-12057,2025-11-06,CUST-205,EMEA,Direct Sales,Enterprise Software,1,4492.9,0.0,4492.9,1213.08,3279.82,True
ORD-12058,2025-11-19,CUST-155,North America,Direct Sales,Cloud Services,2,685.01,0.0,1370.02,517.87,852.15,True
ORD-12059,2025-12-01,CUST-250,APAC,Partner / Reseller,Cloud Services,1,652.58,0.0,652.58,246.68,405.9,True
ORD-12060,2025-12-01,CUST-302,EMEA,Partner / Reseller,Enterprise Software,3,1651.36,0.0,4954.08,1337.6,3616.48,True
ORD-12061,2025-11-24,CUST-286,North America,Inside Sales,Enterprise Software,2,1834.74,10.0,3669.48,990.76,2678.72,True
ORD-12062,2025-11-08,CUST-228,EMEA,Digital Self-Service,Professional Consulting,1,7324.81,0.0,7324.81,4350.94,2973.87,True
ORD-12063,2025-11-24,CUST-278,North America,Direct Sales,Enterprise Software,1,2556.22,25.0,2556.22,690.18,1866.04,True
ORD-12064,2025-11-20,CUST-140,North America,Direct Sales,Enterprise Software,1,2245.98,10.0,2245.98,606.41,1639.57,True
ORD-12065,2025-11-08,CUST-115,EMEA,Partner / Reseller,Professional Consulting,1,3185.87,5.0,3185.87,1892.41,1293.46,True
ORD-12066,2025-11-03,CUST-260,APAC,Digital Self-Service,Enterprise Software,1,4666.52,10.0,4666.52,1259.96,3406.56,True
ORD-12067,2025-11-15,CUST-221,North America,Partner / Reseller,Enterprise Software,3,1440.42,0.0,4321.26,1166.74,3154.52,True
ORD-12068,2025-11-19,CUST-121,APAC,Partner / Reseller,Enterprise Software,1,4403.05,0.0,4403.05,1188.82,3214.23,True
ORD-12069,2025-11-15,CUST-168,EMEA,Digital Self-Service,Enterprise Software,3,2071.18,15.0,6213.54,1677.66,4535.88,True
ORD-12070,2025-11-07,CUST-155,LATAM,Inside Sales,Professional Consulting,2,5565.62,0.0,11131.24,6611.96,4519.28,True
ORD-12071,2025-11-28,CUST-154,LATAM,Direct Sales,Professional Consulting,1,3675.05,0.0,3675.05,2182.98,1492.07,True
ORD-12072,2025-11-11,CUST-323,EMEA,Partner / Reseller,Enterprise Software,5,3234.7,15.0,16173.5,4366.85,11806.65,True
ORD-12073,2025-11-09,CUST-243,EMEA,Partner / Reseller,Professional Consulting,3,5201.26,0.0,15603.78,9268.65,6335.13,True
ORD-12074,2025-11-07,CUST-332,North America,Direct Sales,Cloud Services,1,886.78,0.0,886.78,335.2,551.58,True
ORD-12075,2025-11-19,CUST-166,North America,Partner / Reseller,Enterprise Software,1,3195.29,10.0,3195.29,862.73,2332.56,True
ORD-12076,2025-11-03,CUST-305,APAC,Direct Sales,Cloud Services,1,2185.51,5.0,2185.51,826.12,1359.39,True
ORD-12077,2025-11-21,CUST-120,APAC,Digital Self-Service,Cloud Services,2,1286.46,5.0,2572.92,972.56,1600.36,True
ORD-12078,2025-11-23,CUST-295,North America,Direct Sales,Enterprise Software,1,4419.46,10.0,4419.46,1193.25,3226.21,True
ORD-12079,2025-11-24,CUST-182,North America,Direct Sales,Enterprise Software,1,4276.47,0.0,4276.47,1154.65,3121.82,True
ORD-12080,2025-11-08,CUST-328,EMEA,Digital Self-Service,Cloud Services,1,2091.28,0.0,2091.28,790.5,1300.78,True
ORD-12081,2025-11-22,CUST-190,North America,Direct Sales,Professional Consulting,2,5629.22,10.0,11258.44,6687.51,4570.93,True
ORD-12082,2025-11-18,CUST-121,EMEA,Partner / Reseller,Cloud Services,1,1980.31,5.0,1980.31,748.56,1231.75,True
ORD-12083,2025-11-20,CUST-296,North America,Partner / Reseller,Cloud Services,1,1003.09,10.0,1003.09,379.17,623.92,True
ORD-12084,2025-11-11,CUST-220,North America,Inside Sales,Cloud Services,1,2055.45,5.0,2055.45,776.96,1278.49,True
ORD-12085,2025-11-03,CUST-162,North America,Digital Self-Service,Cloud Services,1,405.87,0.0,405.87,153.42,252.45,True
ORD-12086,2025-11-25,CUST-244,North America,Inside Sales,Cloud Services,1,1513.07,0.0,1513.07,571.94,941.13,True
ORD-12087,2025-11-10,CUST-112,North America,Partner / Reseller,Cloud Services,1,2480.4,10.0,2480.4,937.59,1542.81,True
ORD-12088,2025-11-14,CUST-220,North America,Partner / Reseller,Professional Consulting,1,5315.26,0.0,5315.26,3157.26,2158.0,True
ORD-12089,2025-11-21,CUST-301,LATAM,Partner / Reseller,Professional Consulting,2,5349.57,0.0,10699.14,6355.29,4343.85,True
ORD-12090,2025-11-03,CUST-200,North America,Direct Sales,Enterprise Software,1,1378.55,15.0,1378.55,372.21,1006.34,True
ORD-12091,2025-12-01,CUST-166,LATAM,Partner / Reseller,Cloud Services,2,410.44,5.0,820.88,310.29,510.59,True
ORD-12092,2025-11-17,CUST-196,EMEA,Partner / Reseller,Cloud Services,1,2354.89,5.0,2354.89,890.15,1464.74,True
ORD-12093,2025-11-04,CUST-136,EMEA,Digital Self-Service,Enterprise Software,2,2120.46,10.0,4240.92,1145.05,3095.87,True
ORD-12094,2025-11-18,CUST-204,North America,Direct Sales,Cloud Services,2,1805.94,0.0,3611.88,1365.29,2246.59,True
